Infected person ID: <person.Person object at 0x1028cc4e0>	 Contacted person ID: <person.Person object at 0x1028cc668>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3eb70>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3eba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ebe0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ebe0>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ebe0>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ebe0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ea58>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3eb70>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ecf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ecf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ecf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ecf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3e940>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ecf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3eba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3e940>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ebe0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ebe0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ea58>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3eb70>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3eb70>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ea58>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec88>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec88>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ea58>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3eb70>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ecf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3eba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ebe0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ea58>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3eba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3e940>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3e940>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ebe0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3eba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ebe0>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ec88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x102e3ecc0>	 Contacted person ID: <person.Person object at 0x102e3ebe0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
